"TIMESTAMP","PA_F_kpa","PA_F_pa"
2017-08-28,96.639,96639
2017-08-29,96.425,96425
2017-08-30,96.204,96204
2017-08-31,96.646,96646
2017-09-01,96.785,96785
2017-09-02,96.724,96724
2017-09-03,96.579,96579
2017-09-04,96.642,96642
2017-09-05,96.94,96940
2017-09-06,96.882,96882
2017-09-07,96.754,96754
2017-09-08,96.146,96146
2017-09-09,95.355,95355
2017-09-10,95.659,95659
2017-09-11,95.595,95595
2017-09-12,96.214,96214
2017-09-13,96.263,96263
2017-09-14,95.97,95970
2017-09-15,96.089,96089
2017-09-16,95.849,95849
2017-09-17,96.04,96040
2017-09-18,96.324,96324
2017-09-19,96.519,96519
2017-09-20,96.793,96793
2017-09-21,96.634,96634
2017-09-22,96.706,96706
2017-09-23,96.73,96730
2017-09-24,96.637,96637
2017-09-25,96.517,96517
2017-09-26,96.725,96725
2017-09-27,96.887,96887
2017-09-28,97.096,97096
2017-09-29,96.883,96883
2017-09-30,96.476,96476
2017-10-01,96.77,96770
2017-10-02,96.686,96686
2017-10-03,96.674,96674
2017-10-04,97.101,97101
2017-10-05,96.514,96514
2017-10-06,96.743,96743
2017-10-07,96.923,96923
2017-10-08,96.606,96606
2017-10-09,96.676,96676
2017-10-10,96.729,96729
2017-10-11,96.754,96754
2017-10-12,97.116,97116
2017-10-13,97.356,97356
2017-10-14,97.39,97390
2017-10-15,97.34,97340
2017-10-16,97.279,97279
2017-10-17,96.912,96912
2017-10-18,96.313,96313
2017-10-19,96.067,96067
2017-10-20,96.311,96311
2017-10-21,96.42,96420
2017-10-22,96.608,96608
2017-10-23,96.958,96958
2017-10-24,97.222,97222
2017-10-25,97.153,97153
2017-10-26,97.199,97199
2017-10-27,97.221,97221
2017-10-28,97.212,97212
2017-10-29,96.485,96485
2017-10-30,96.956,96956
2017-10-31,97.152,97152
2017-11-01,96.962,96962
2017-11-02,96.465,96465
2017-11-03,96.196,96196
2017-11-04,95.925,95925
2017-11-05,95.787,95787
2017-11-06,96.421,96421
2017-11-07,96.243,96243
2017-11-08,96.31,96310
2017-11-09,96.824,96824
2017-11-10,96.852,96852
2017-11-11,96.263,96263
2017-11-12,95.301,95301
2017-11-13,96.058,96058
2017-11-14,96.941,96941
2017-11-15,96.968,96968
2017-11-16,96.899,96899
2017-11-17,97.007,97007
2017-11-18,96.867,96867
2017-11-19,96.686,96686
2017-11-20,96.842,96842
2017-11-21,96.506,96506
2017-11-22,96.106,96106
2017-11-23,96.051,96051
2017-11-24,96.174,96174
2017-11-25,96.006,96006
2017-11-26,97.136,97136
2017-11-27,97.069,97069
2017-11-28,95.735,95735
2017-11-29,95.237,95237
2017-11-30,95.352,95352
2017-12-01,95.723,95723
2017-12-02,96.499,96499
2017-12-03,97.086,97086
2017-12-04,97.727,97727
2017-12-05,98.159,98159
2017-12-06,97.916,97916
2017-12-07,97.013,97013
2017-12-08,96.051,96051
2017-12-09,96.32,96320
2017-12-10,94.577,94577
2017-12-11,93.373,93373
2017-12-12,95.587,95587
2017-12-13,95.933,95933
2017-12-14,94.853,94853
2017-12-15,94.654,94654
2017-12-16,95.681,95681
2017-12-17,96.95,96950
2017-12-18,96.928,96928
2017-12-19,97.725,97725
2017-12-20,97.897,97897
2017-12-21,98.165,98165
2017-12-22,98.052,98052
2017-12-23,98.101,98101
2017-12-24,97.642,97642
2017-12-25,96.76,96760
2017-12-26,95.616,95616
2017-12-27,93.823,93823
2017-12-28,94.87,94870
2017-12-29,95.701,95701
2017-12-30,95.839,95839
2017-12-31,95.99,95990
2018-01-01,95.708,95708
2018-01-02,96.24,96240
2018-01-03,95.462,95462
2018-01-04,95.268,95268
2018-01-05,95.087,95087
2018-01-06,95.317,95317
2018-01-07,95.928,95928
2018-01-08,96.152,96152
2018-01-09,95.85,95850
2018-01-10,95.887,95887
2018-01-11,96.052,96052
2018-01-12,96.742,96742
2018-01-13,96.693,96693
2018-01-14,96.592,96592
2018-01-15,96.222,96222
2018-01-16,95.034,95034
2018-01-17,95.556,95556
2018-01-18,95.8,95800
2018-01-19,95.825,95825
2018-01-20,95.476,95476
2018-01-21,95.926,95926
2018-01-22,95.972,95972
2018-01-23,97.138,97138
2018-01-24,97.024,97024
2018-01-25,96.353,96353
2018-01-26,96.283,96283
2018-01-27,97.497,97497
2018-01-28,98.196,98196
2018-01-29,97.897,97897
2018-01-30,97.488,97488
2018-01-31,96.243,96243
2018-02-01,95.162,95162
2018-02-02,95.423,95423
2018-02-03,95.333,95333
2018-02-04,95.886,95886
2018-02-05,96.25,96250
2018-02-06,95.664,95664
2018-02-07,95.66,95660
2018-02-08,96.243,96243
2018-02-09,96.07,96070
2018-02-10,96.218,96218
2018-02-11,95.664,95664
2018-02-12,96.102,96102
2018-02-13,95.944,95944
2018-02-14,96.066,96066
2018-02-15,96.379,96379
2018-02-16,96.891,96891
2018-02-17,96.374,96374
2018-02-18,96.865,96865
2018-02-19,96.299,96299
2018-02-20,95.949,95949
2018-02-21,96.059,96059
2018-02-22,95.722,95722
2018-02-23,95.721,95721
2018-02-24,95.849,95849
2018-02-25,96.208,96208
2018-02-26,96.184,96184
2018-02-27,95.865,95865
2018-02-28,95.625,95625
2018-03-01,94.694,94694
2018-03-02,94.213,94213
2018-03-03,94.365,94365
2018-03-04,94.577,94577
2018-03-05,94.182,94182
2018-03-06,93.945,93945
2018-03-07,94.646,94646
2018-03-08,95.393,95393
2018-03-09,95.587,95587
2018-03-10,95.328,95328
2018-03-11,94.57,94570
2018-03-12,94.675,94675
2018-03-13,95.578,95578
2018-03-14,95.637,95637
2018-03-15,94.464,94464
2018-03-16,94.873,94873
2018-03-17,94.247,94247
2018-03-18,94.548,94548
2018-03-19,95.203,95203
2018-03-20,95.973,95973
2018-03-21,96.911,96911
2018-03-22,96.519,96519
2018-03-23,95.438,95438
2018-03-24,94.627,94627
2018-03-25,95.181,95181
2018-03-26,95.933,95933
2018-03-27,96.071,96071
2018-03-28,95.454,95454
2018-03-29,95.427,95427
2018-03-30,94.906,94906
2018-03-31,94.763,94763
2018-04-01,95.823,95823
2018-04-02,95.69,95690
2018-04-03,95.345,95345
2018-04-04,95.389,95389
2018-04-05,96.207,96207
2018-04-06,96.351,96351
2018-04-07,95.907,95907
2018-04-08,95.388,95388
2018-04-09,95.137,95137
2018-04-10,95.107,95107
2018-04-11,94.978,94978
2018-04-12,94.596,94596
2018-04-13,95.589,95589
2018-04-14,96.39,96390
2018-04-15,95.916,95916
2018-04-16,96.194,96194
2018-04-17,97.024,97024
2018-04-18,97.366,97366
2018-04-19,97.242,97242
2018-04-20,96.937,96937
2018-04-21,96.606,96606
2018-04-22,96.312,96312
2018-04-23,96.458,96458
2018-04-24,96.519,96519
2018-04-25,96.183,96183
2018-04-26,96.489,96489
2018-04-27,95.842,95842
2018-04-28,95.803,95803
2018-04-29,95.114,95114
2018-04-30,95.389,95389
2018-05-01,95.908,95908
2018-05-02,95.749,95749
2018-05-03,95.93,95930
2018-05-04,96.102,96102
2018-05-05,96.337,96337
2018-05-06,96.445,96445
2018-05-07,96.131,96131
2018-05-08,95.596,95596
2018-05-09,95.365,95365
2018-05-10,96.015,96015
2018-05-11,96.35,96350
2018-05-12,95.989,95989
2018-05-13,95.699,95699
2018-05-14,95.636,95636
2018-05-15,95.864,95864
2018-05-16,96.15,96150
2018-05-17,96.408,96408
2018-05-18,96.442,96442
2018-05-19,96.409,96409
2018-05-20,96.328,96328
2018-05-21,95.981,95981
2018-05-22,95.898,95898
2018-05-23,96.328,96328
2018-05-24,96.422,96422
2018-05-25,96.388,96388
2018-05-26,96.538,96538
2018-05-27,96.45,96450
2018-05-28,96.231,96231
2018-05-29,96.186,96186
2018-05-30,96.095,96095
2018-05-31,96.228,96228
2018-06-01,96.578,96578
2018-06-02,96.52,96520
2018-06-03,96.226,96226
2018-06-04,95.74,95740
2018-06-05,95.679,95679
2018-06-06,95.907,95907
2018-06-07,96.176,96176
2018-06-08,95.939,95939
2018-06-09,95.966,95966
2018-06-10,95.919,95919
2018-06-11,95.741,95741
2018-06-12,95.634,95634
2018-06-13,95.957,95957
2018-06-14,96.242,96242
2018-06-15,96.249,96249
2018-06-16,96.224,96224
2018-06-17,96.514,96514
2018-06-18,96.874,96874
2018-06-19,97.004,97004
2018-06-20,96.668,96668
2018-06-21,96.431,96431
2018-06-22,96.987,96987
2018-06-23,96.978,96978
2018-06-24,96.644,96644
2018-06-25,96.729,96729
2018-06-26,96.767,96767
2018-06-27,96.596,96596
2018-06-28,96.356,96356
2018-06-29,96.127,96127
2018-06-30,95.935,95935
2018-07-01,95.898,95898
2018-07-02,95.949,95949
2018-07-03,96.315,96315
2018-07-04,96.267,96267
2018-07-05,96.259,96259
2018-07-06,96.637,96637
2018-07-07,96.854,96854
2018-07-08,96.72,96720
2018-07-09,96.544,96544
2018-07-10,96.286,96286
2018-07-11,96.285,96285
2018-07-12,96.383,96383
2018-07-13,96.531,96531
2018-07-14,96.448,96448
2018-07-15,96.285,96285
2018-07-16,96.035,96035
2018-07-17,96.332,96332
2018-07-18,96.361,96361
2018-07-19,96.246,96246
2018-07-20,96.092,96092
2018-07-21,96.061,96061
2018-07-22,96.181,96181
2018-07-23,96.36,96360
2018-07-24,96.103,96103
2018-07-25,96.162,96162
2018-07-26,96.083,96083
2018-07-27,95.926,95926
2018-07-28,96.042,96042
2018-07-29,96.227,96227
2018-07-30,96.313,96313
2018-07-31,96.364,96364
2018-08-01,96.503,96503
2018-08-02,96.722,96722
2018-08-03,96.527,96527
2018-08-04,96.429,96429
2018-08-05,96.421,96421
2018-08-06,96.267,96267
2018-08-07,96.092,96092
2018-08-08,96.167,96167
2018-08-09,96.266,96266
2018-08-10,96.995,96995
2018-08-11,96.96,96960
2018-08-12,96.308,96308
2018-08-13,95.923,95923
2018-08-14,96.33,96330
2018-08-15,96.644,96644
2018-08-16,96.305,96305
2018-08-17,96.344,96344
2018-08-18,96.743,96743
2018-08-19,96.746,96746
2018-08-20,96.608,96608
2018-08-21,96.503,96503
2018-08-22,96.393,96393
2018-08-23,96.181,96181
2018-08-24,96.134,96134
2018-08-25,96.182,96182
2018-08-26,96.366,96366
2018-08-27,96.356,96356
2018-08-28,96.437,96437
2018-08-29,96.273,96273
2018-08-30,96.66,96660
2018-08-31,96.575,96575
2018-09-01,96.839,96839
2018-09-02,96.63,96630
2018-09-03,96.283,96283
2018-09-04,96.259,96259
2018-09-05,96.255,96255
2018-09-06,96,96000
2018-09-07,96.249,96249
2018-09-08,96.655,96655
2018-09-09,96.791,96791
2018-09-10,96.998,96998
2018-09-11,97.146,97146
2018-09-12,96.844,96844
2018-09-13,96.498,96498
2018-09-14,96.603,96603
2018-09-15,96.929,96929
2018-09-16,96.835,96835
2018-09-17,96.647,96647
2018-09-18,96.487,96487
2018-09-19,96.733,96733
2018-09-20,96.597,96597
2018-09-21,96.261,96261
2018-09-22,96.87,96870
2018-09-23,96.388,96388
2018-09-24,97.581,97581
2018-09-25,97.884,97884
2018-09-26,97.895,97895
2018-09-27,97.431,97431
2018-09-28,96.782,96782
2018-09-29,96.726,96726
2018-09-30,96.367,96367
2018-10-01,96.411,96411
2018-10-02,97.003,97003
2018-10-03,97.21,97210
2018-10-04,97.075,97075
2018-10-05,96.644,96644
2018-10-06,96.048,96048
2018-10-07,96.061,96061
2018-10-08,96.53,96530
2018-10-09,96.691,96691
2018-10-10,96.259,96259
2018-10-11,96.173,96173
2018-10-12,96.915,96915
2018-10-13,96.712,96712
2018-10-14,96.016,96016
2018-10-15,96.005,96005
2018-10-16,96.437,96437
2018-10-17,96.427,96427
2018-10-18,96.399,96399
2018-10-19,96.694,96694
2018-10-20,97.224,97224
2018-10-21,97.104,97104
2018-10-22,97.179,97179
2018-10-23,97.406,97406
2018-10-24,97.176,97176
2018-10-25,96.616,96616
2018-10-26,95.795,95795
2018-10-27,95.328,95328
2018-10-28,94.951,94951
2018-10-29,94.065,94065
2018-10-30,94.653,94653
2018-10-31,95.888,95888
2018-11-01,95.938,95938
2018-11-02,96.713,96713
2018-11-03,96.892,96892
2018-11-04,96.118,96118
2018-11-05,95.553,95553
2018-11-06,95.474,95474
2018-11-07,95.909,95909
2018-11-08,96.556,96556
2018-11-09,96.174,96174
2018-11-10,95.719,95719
2018-11-11,96.022,96022
2018-11-12,96.48,96480
2018-11-13,97.343,97343
2018-11-14,97.389,97389
2018-11-15,97.135,97135
2018-11-16,97.073,97073
2018-11-17,96.847,96847
2018-11-18,96.554,96554
2018-11-19,95.398,95398
2018-11-20,95.057,95057
2018-11-21,95.866,95866
2018-11-22,96.421,96421
2018-11-23,96.235,96235
2018-11-24,95.941,95941
2018-11-25,95.376,95376
2018-11-26,95.241,95241
2018-11-27,96.327,96327
2018-11-28,96.847,96847
2018-11-29,96.509,96509
2018-11-30,96.248,96248
2018-12-01,96.358,96358
2018-12-02,95.809,95809
2018-12-03,95.776,95776
2018-12-04,96.62,96620
2018-12-05,96.897,96897
2018-12-06,96.757,96757
2018-12-07,96.283,96283
2018-12-08,96.302,96302
2018-12-09,95.776,95776
2018-12-10,96.883,96883
2018-12-11,96.897,96897
2018-12-12,96.572,96572
2018-12-13,95.879,95879
2018-12-14,96.243,96243
2018-12-15,96.652,96652
2018-12-16,96.004,96004
2018-12-17,96.832,96832
2018-12-18,96.943,96943
2018-12-19,96.341,96341
2018-12-20,96.508,96508
2018-12-21,96.446,96446
2018-12-22,96.764,96764
2018-12-23,97.004,97004
2018-12-24,97.209,97209
2018-12-25,97.888,97888
2018-12-26,97.715,97715
2018-12-27,97.314,97314
2018-12-28,97.372,97372
2018-12-29,97.809,97809
2018-12-30,97.951,97951
2018-12-31,97.879,97879
2019-01-01,97.682,97682
2019-01-02,97.806,97806
2019-01-03,98.074,98074
2019-01-04,97.983,97983
2019-01-05,97.754,97754
2019-01-06,97.699,97699
2019-01-07,97.734,97734
2019-01-08,96.851,96851
2019-01-09,96.168,96168
2019-01-10,96.651,96651
2019-01-11,97.066,97066
2019-01-12,97.026,97026
2019-01-13,96.098,96098
2019-01-14,96.035,96035
2019-01-15,96.818,96818
2019-01-16,96.128,96128
2019-01-17,95.718,95718
2019-01-18,96.249,96249
2019-01-19,95.974,95974
2019-01-20,95.9,95900
2019-01-21,96.297,96297
2019-01-22,95.512,95512
2019-01-23,94.31,94310
2019-01-24,95.281,95281
2019-01-25,96.168,96168
2019-01-26,95.981,95981
2019-01-27,94.382,94382
2019-01-28,94.901,94901
2019-01-29,95.126,95126
2019-01-30,94.37,94370
2019-01-31,94.289,94289
2019-02-01,93.728,93728
2019-02-02,94.243,94243
2019-02-03,95.991,95991
2019-02-04,97.249,97249
2019-02-05,97.328,97328
2019-02-06,97.155,97155
2019-02-07,96.498,96498
2019-02-08,96.487,96487
2019-02-09,96.154,96154
2019-02-10,95.427,95427
2019-02-11,96.675,96675
2019-02-12,97.909,97909
2019-02-13,98.062,98062
2019-02-14,98.053,98053
2019-02-15,97.731,97731
2019-02-16,97.47,97470
2019-02-17,97.131,97131
2019-02-18,96.721,96721
2019-02-19,96.744,96744
2019-02-20,96.991,96991
2019-02-21,97.415,97415
2019-02-22,97.786,97786
2019-02-23,97.795,97795
2019-02-24,97.94,97940
2019-02-25,97.951,97951
2019-02-26,97.795,97795
2019-02-27,97.244,97244
2019-02-28,96.775,96775
2019-03-01,96.456,96456
2019-03-02,96.55,96550
2019-03-03,96.24,96240
2019-03-04,95.372,95372
2019-03-05,95.927,95927
2019-03-06,95.376,95376
2019-03-07,95.216,95216
2019-03-08,96.34,96340
2019-03-09,96.764,96764
2019-03-10,96.351,96351
2019-03-11,96.973,96973
2019-03-12,96.721,96721
2019-03-13,96.144,96144
2019-03-14,96.099,96099
2019-03-15,96.215,96215
2019-03-16,96.242,96242
2019-03-17,95.672,95672
2019-03-18,96.598,96598
2019-03-19,97.161,97161
2019-03-20,97.624,97624
2019-03-21,97.552,97552
2019-03-22,97.443,97443
2019-03-23,97.242,97242
2019-03-24,96.891,96891
2019-03-25,96.83,96830
2019-03-26,97.312,97312
2019-03-27,97.445,97445
2019-03-28,97.482,97482
2019-03-29,97.292,97292
2019-03-30,96.911,96911
2019-03-31,96.448,96448
2019-04-01,96.147,96147
2019-04-02,95.676,95676
2019-04-03,94.978,94978
2019-04-04,94.71,94710
2019-04-05,95.008,95008
2019-04-06,94.92,94920
2019-04-07,95.21,95210
2019-04-08,95.637,95637
2019-04-09,95.526,95526
2019-04-10,95.545,95545
2019-04-11,96.001,96001
2019-04-12,96.265,96265
2019-04-13,96.285,96285
2019-04-14,96.421,96421
2019-04-15,96.479,96479
2019-04-16,96.409,96409
2019-04-17,96.596,96596
2019-04-18,96.647,96647
2019-04-19,97.088,97088
2019-04-20,97.001,97001
2019-04-21,96.301,96301
2019-04-22,95.209,95209
2019-04-23,94.478,94478
2019-04-24,95.019,95019
2019-04-25,95.466,95466
2019-04-26,96.233,96233
2019-04-27,96.504,96504
2019-04-28,96.648,96648
2019-04-29,96.723,96723
2019-04-30,96.514,96514
2019-05-01,96.139,96139
2019-05-02,95.828,95828
2019-05-03,95.777,95777
2019-05-04,95.502,95502
2019-05-05,96.19,96190
2019-05-06,96.58,96580
2019-05-07,96.263,96263
2019-05-08,95.374,95374
2019-05-09,95.214,95214
2019-05-10,95.825,95825
2019-05-11,96.073,96073
2019-05-12,97.312,97312
2019-05-13,97.515,97515
2019-05-14,97.075,97075
2019-05-15,96.557,96557
2019-05-16,95.88,95880
2019-05-17,95.26,95260
2019-05-18,95.173,95173
2019-05-19,95.134,95134
2019-05-20,95.377,95377
2019-05-21,96.027,96027
2019-05-22,96.469,96469
2019-05-23,96.379,96379
2019-05-24,96.086,96086
2019-05-25,96.211,96211
2019-05-26,96.251,96251
2019-05-27,95.735,95735
2019-05-28,95.712,95712
2019-05-29,96.611,96611
2019-05-30,97.178,97178
2019-05-31,97.117,97117
2019-06-01,96.794,96794
2019-06-02,96.421,96421
2019-06-03,96.256,96256
2019-06-04,95.783,95783
2019-06-05,95.343,95343
2019-06-06,96.043,96043
2019-06-07,95.984,95984
2019-06-08,96.918,96918
2019-06-09,96.739,96739
2019-06-10,96.136,96136
2019-06-11,95.778,95778
2019-06-12,95.827,95827
2019-06-13,96.159,96159
2019-06-14,96.056,96056
2019-06-15,96.246,96246
2019-06-16,96.759,96759
2019-06-17,96.445,96445
2019-06-18,96.18,96180
2019-06-19,95.891,95891
2019-06-20,96.145,96145
2019-06-21,96.356,96356
2019-06-22,96.295,96295
2019-06-23,96.36,96360
2019-06-24,96.484,96484
2019-06-25,96.64,96640
2019-06-26,96.918,96918
2019-06-27,96.848,96848
2019-06-28,96.69,96690
2019-06-29,96.436,96436
2019-06-30,96.415,96415
2019-07-01,96.427,96427
2019-07-02,96.501,96501
2019-07-03,96.513,96513
2019-07-04,96.585,96585
2019-07-05,96.405,96405
2019-07-06,96.081,96081
2019-07-07,95.972,95972
2019-07-08,96.224,96224
2019-07-09,96.283,96283
2019-07-10,96.4,96400
2019-07-11,96.21,96210
2019-07-12,96.083,96083
2019-07-13,96.367,96367
2019-07-14,96.135,96135
2019-07-15,96.162,96162
2019-07-16,96.296,96296
2019-07-17,96.053,96053
2019-07-18,96.041,96041
2019-07-19,96.246,96246
2019-07-20,96.252,96252
2019-07-21,96.801,96801
2019-07-22,96.975,96975
2019-07-23,96.639,96639
2019-07-24,96.367,96367
2019-07-25,96.206,96206
2019-07-26,95.801,95801
2019-07-27,95.195,95195
2019-07-28,95.236,95236
2019-07-29,95.862,95862
2019-07-30,96.142,96142
2019-07-31,96.489,96489
2019-08-01,96.364,96364
2019-08-02,96.234,96234
2019-08-03,96.298,96298
2019-08-04,96.245,96245
2019-08-05,96.092,96092
2019-08-06,96.04,96040
2019-08-07,95.865,95865
2019-08-08,96.075,96075
2019-08-09,95.943,95943
2019-08-10,96.445,96445
2019-08-11,96.301,96301
2019-08-12,96.401,96401
2019-08-13,96.6,96600
2019-08-14,96.546,96546
2019-08-15,96.366,96366
2019-08-16,96.489,96489
2019-08-17,96.133,96133
2019-08-18,95.852,95852
2019-08-19,96.478,96478
2019-08-20,96.94,96940
2019-08-21,97.181,97181
2019-08-22,97.05,97050
2019-08-23,96.976,96976
2019-08-24,96.678,96678
2019-08-25,96.581,96581
2019-08-26,96.509,96509
2019-08-27,96.426,96426
2019-08-28,96.422,96422
2019-08-29,96.663,96663
2019-08-30,96.756,96756
2019-08-31,96.268,96268
2019-09-01,96.195,96195
2019-09-02,96.775,96775
2019-09-03,97.019,97019
2019-09-04,96.486,96486
2019-09-05,96.602,96602
2019-09-06,96.766,96766
2019-09-07,96.531,96531
2019-09-08,96.343,96343
2019-09-09,96.237,96237
2019-09-10,96.251,96251
2019-09-11,97.021,97021
2019-09-12,97.657,97657
2019-09-13,97.682,97682
2019-09-14,97.452,97452
2019-09-15,97.06,97060
2019-09-16,96.644,96644
2019-09-17,96.484,96484
2019-09-18,96.708,96708
2019-09-19,96.971,96971
2019-09-20,96.991,96991
2019-09-21,96.453,96453
2019-09-22,95.837,95837
2019-09-23,96.351,96351
2019-09-24,96.04,96040
2019-09-25,95.844,95844
2019-09-26,96.169,96169
2019-09-27,96.164,96164
2019-09-28,96.497,96497
2019-09-29,95.894,95894
2019-09-30,96.083,96083
2019-10-01,95.659,95659
2019-10-02,95.698,95698
2019-10-03,96.479,96479
2019-10-04,95.933,95933
2019-10-05,96.049,96049
2019-10-06,96.103,96103
2019-10-07,96.376,96376
2019-10-08,96.238,96238
2019-10-09,96.107,96107
2019-10-10,96.583,96583
2019-10-11,96.652,96652
2019-10-12,96.438,96438
2019-10-13,96.323,96323
2019-10-14,96.117,96117
2019-10-15,95.677,95677
2019-10-16,96.272,96272
2019-10-17,96.23,96230
2019-10-18,96.034,96034
2019-10-19,95.672,95672
2019-10-20,95.511,95511
2019-10-21,96.47,96470
2019-10-22,96.776,96776
2019-10-23,96.029,96029
2019-10-24,95.968,95968
2019-10-25,96.817,96817
2019-10-26,96.788,96788
2019-10-27,96.721,96721
2019-10-28,96.439,96439
2019-10-29,96.462,96462
2019-10-30,96.734,96734
2019-10-31,96.5,96500
2019-11-01,95.831,95831
2019-11-02,94.666,94666
2019-11-03,93.87,93870
2019-11-04,94.294,94294
2019-11-05,94.545,94545
2019-11-06,95.122,95122
2019-11-07,95.068,95068
2019-11-08,95.146,95146
2019-11-09,95.622,95622
2019-11-10,95.715,95715
2019-11-11,95.689,95689
2019-11-12,95.327,95327
2019-11-13,95.104,95104
2019-11-14,94.62,94620
2019-11-15,94.533,94533
2019-11-16,95.415,95415
2019-11-17,95.172,95172
2019-11-18,95.677,95677
2019-11-19,96.211,96211
2019-11-20,95.955,95955
2019-11-21,95.559,95559
2019-11-22,95.202,95202
2019-11-23,94.273,94273
2019-11-24,95.207,95207
2019-11-25,95.61,95610
2019-11-26,95.469,95469
2019-11-27,94.748,94748
2019-11-28,95,95000
2019-11-29,95.793,95793
2019-11-30,96.574,96574
2019-12-01,96.083,96083
2019-12-02,96.757,96757
2019-12-03,97.078,97078
2019-12-04,96.627,96627
2019-12-05,96.811,96811
2019-12-06,96.625,96625
2019-12-07,96.459,96459
2019-12-08,96.094,96094
2019-12-09,95.606,95606
2019-12-10,97.025,97025
2019-12-11,95.985,95985
2019-12-12,95.012,95012
2019-12-13,93.655,93655
2019-12-14,94.875,94875
2019-12-15,95.47,95470
2019-12-16,95.566,95566
2019-12-17,95.467,95467
2019-12-18,96.292,96292
2019-12-19,95.882,95882
2019-12-20,94.334,94334
2019-12-21,94.134,94134
2019-12-22,94.008,94008
2019-12-23,95.889,95889
2019-12-24,96.448,96448
2019-12-25,96.791,96791
2019-12-26,96.994,96994
2019-12-27,97.127,97127
2019-12-28,98.01,98010
2019-12-29,98.064,98064
2019-12-30,97.88,97880
2019-12-31,97.827,97827
2020-01-01,97.714,97714
2020-01-02,97.526,97526
2020-01-03,97.311,97311
2020-01-04,97.68,97680
2020-01-05,97.901,97901
2020-01-06,97.446,97446
2020-01-07,97.481,97481
2020-01-08,97.536,97536
2020-01-09,96.843,96843
2020-01-10,96.877,96877
2020-01-11,97.629,97629
2020-01-12,97.352,97352
2020-01-13,96.814,96814
2020-01-14,96.459,96459
2020-01-15,96.731,96731
2020-01-16,97.241,97241
2020-01-17,96.817,96817
2020-01-18,97.233,97233
2020-01-19,97.825,97825
2020-01-20,98.456,98456
2020-01-21,98.283,98283
2020-01-22,97.803,97803
2020-01-23,97.378,97378
2020-01-24,97.019,97019
2020-01-25,96.742,96742
2020-01-26,96.55,96550
2020-01-27,96.038,96038
2020-01-28,95.243,95243
2020-01-29,96.002,96002
2020-01-30,96.282,96282
2020-01-31,96.292,96292
2020-02-01,96.096,96096
2020-02-02,96.391,96391
2020-02-03,96.465,96465
2020-02-04,96.308,96308
2020-02-05,97.676,97676
2020-02-06,97.554,97554
2020-02-07,97.155,97155
2020-02-08,97.042,97042
2020-02-09,96.7,96700
2020-02-10,95.716,95716
2020-02-11,96.063,96063
2020-02-12,96.662,96662
2020-02-13,95.959,95959
2020-02-14,96.8,96800
2020-02-15,96.968,96968
2020-02-16,96.518,96518
2020-02-17,96.635,96635
2020-02-18,97.363,97363
2020-02-19,97.051,97051
2020-02-20,96.822,96822
2020-02-21,97.405,97405
2020-02-22,97.523,97523
2020-02-23,97.245,97245
2020-02-24,96.651,96651
2020-02-25,95.416,95416
2020-02-26,95.229,95229
2020-02-27,95.262,95262
2020-02-28,96.395,96395
2020-02-29,95.123,95123
2020-03-01,94.864,94864
2020-03-02,94.029,94029
2020-03-03,95.148,95148
2020-03-04,95.877,95877
2020-03-05,94.623,94623
2020-03-06,94.839,94839
2020-03-07,96.439,96439
2020-03-08,96.519,96519
2020-03-09,96.275,96275
2020-03-10,96.517,96517
2020-03-11,96.639,96639
2020-03-12,96.319,96319
2020-03-13,96.633,96633
2020-03-14,96.624,96624
2020-03-15,96.373,96373
2020-03-16,96.64,96640
2020-03-17,97.474,97474
2020-03-18,97.273,97273
2020-03-19,96.889,96889
2020-03-20,96.564,96564
2020-03-21,96.291,96291
2020-03-22,96.661,96661
2020-03-23,97.148,97148
2020-03-24,96.987,96987
2020-03-25,96.418,96418
2020-03-26,95.972,95972
2020-03-27,95.988,95988
2020-03-28,96.191,96191
2020-03-29,96.339,96339
2020-03-30,96.681,96681
2020-03-31,96.778,96778
2020-04-01,96.341,96341
2020-04-02,95.837,95837
2020-04-03,96.194,96194
2020-04-04,96.66,96660
2020-04-05,96.646,96646
2020-04-06,96.909,96909
2020-04-07,97.244,97244
2020-04-08,97.054,97054
2020-04-09,96.87,96870
2020-04-10,96.817,96817
2020-04-11,96.773,96773
2020-04-12,96.341,96341
2020-04-13,96.05,96050
2020-04-14,96.623,96623
2020-04-15,96.725,96725
2020-04-16,96.462,96462
2020-04-17,96.225,96225
2020-04-18,96.216,96216
2020-04-19,95.903,95903
2020-04-20,95.565,95565
2020-04-21,95.557,95557
2020-04-22,95.94,95940
2020-04-23,96.309,96309
2020-04-24,96.044,96044
2020-04-25,95.602,95602
2020-04-26,95.584,95584
2020-04-27,95.64,95640
2020-04-28,95.478,95478
2020-04-29,95.702,95702
2020-04-30,95.52,95520
2020-05-01,95.387,95387
2020-05-02,95.868,95868
2020-05-03,96.417,96417
2020-05-04,96.263,96263
2020-05-05,96.187,96187
2020-05-06,96.648,96648
2020-05-07,96.803,96803
2020-05-08,96.362,96362
2020-05-09,95.836,95836
2020-05-10,95.274,95274
2020-05-11,94.88,94880
2020-05-12,96.017,96017
2020-05-13,95.531,95531
2020-05-14,95.741,95741
2020-05-15,96.128,96128
2020-05-16,96.575,96575
2020-05-17,96.66,96660
2020-05-18,96.821,96821
2020-05-19,96.568,96568
2020-05-20,96.537,96537
2020-05-21,96.682,96682
